2018-05-09 18:40:42.195 JST [95317] LOG:  received fast shutdown request
2018-05-09 22:12:14.138 JST [9665] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.11 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:12:54.275 JST [9880] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:13:24.294 JST [10064] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.02 s, elapsed: 0.33 s
2018-05-09 22:14:04.323 JST [10291] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:14:34.424 JST [10470] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.35 s
2018-05-09 22:15:14.375 JST [10712] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:15:39.393 JST [10852] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.34 s
2018-05-09 22:16:19.427 JST [11085] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:16:44.427 JST [11227] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:16:49.344 JST [95372] LOG:  checkpoint complete: wrote 4428431 buffers (67.6%); 0 WAL file(s) added, 5704 removed, 77 recycled; write=349.587 s, sync=0.130 s, total=364.179 s; sync files=135, longest=0.105 s, average=0.000 s; distance=94709094 kB, estimate=99179003 kB
2018-05-09 22:17:19.472 JST [11444] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:17:44.486 JST [11589] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.34 s
2018-05-09 22:18:19.522 JST [11802] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:18:44.534 JST [11947] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.35 s
2018-05-09 22:19:19.559 JST [12165] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:19:49.573 JST [12341] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.34 s
2018-05-09 22:20:19.617 JST [12530] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:20:54.638 JST [12737] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:21:19.666 JST [12890] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:21:54.672 JST [13098] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:22:19.699 JST [13254] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:22:54.722 JST [13460] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.34 s
2018-05-09 22:23:19.760 JST [13613] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:23:54.782 JST [13820] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.34 s
2018-05-09 22:24:19.803 JST [13979] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:24:54.821 JST [14185] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.35 s
2018-05-09 22:25:19.857 JST [14380] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:25:54.879 JST [14588] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:26:19.893 JST [14748] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:26:54.918 JST [14953] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:27:19.948 JST [15107] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:27:54.973 JST [15313] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.35 s
2018-05-09 22:28:19.999 JST [15509] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:28:55.040 JST [15715] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.11 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:29:20.034 JST [15873] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:29:55.070 JST [16079] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.11 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:30:15.238 JST [16211] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.50 s
2018-05-09 22:30:15.251 JST [16211] LOG:  starting vacuum on "pgbench_tellers"
2018-05-09 22:30:17.044 JST [16211] LOG:  automatic aggressive vacuum of table "postgres.public.pgbench_tellers": index scans: 1
	pages: 0 removed, 5977 remain, 1 skipped due to pins, 0 skipped frozen
	tuples: 252433 removed, 367935 remain, 288647 are dead but not yet removable, oldest xmin: 241895124
	buffer usage: 19050 hits, 1 misses, 213 dirtied
	avg read rate: 0.004 MB/s, avg write rate: 0.928 MB/s
	system usage: CPU: user: 0.35 s, system: 0.04 s, elapsed: 1.79 s
2018-05-09 22:30:39.738 JST [16361] LOG:  starting vacuum on "pgbench_branches"
2018-05-09 22:30:44.178 JST [16361] LOG:  automatic vacuum of table "postgres.public.pgbench_branches": index scans: 1
	pages: 0 removed, 7468 remain, 2 skipped due to pins, 250 skipped frozen
	tuples: 76877 removed, 740762 remain, 732456 are dead but not yet removable, oldest xmin: 241895124
	buffer usage: 18900 hits, 0 misses, 2596 dirtied
	avg read rate: 0.000 MB/s, avg write rate: 4.568 MB/s
	system usage: CPU: user: 0.16 s, system: 0.03 s, elapsed: 4.44 s
2018-05-09 22:30:45.438 JST [16110] LOG:  automatic analyze of table "postgres.public.pgbench_history" system usage: CPU: user: 1.02 s, system: 0.75 s, elapsed: 45.72 s
2018-05-09 22:30:55.121 JST [16446] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:31:15.127 JST [16574] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:31:55.145 JST [16806] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:32:15.176 JST [16933] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:32:55.216 JST [17169] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 22:33:10.216 JST [17268] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:33:55.362 JST [17528] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:34:05.366 JST [17590] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:34:55.409 JST [17894] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 22:35:00.404 JST [17924] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:35:55.455 JST [18255] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:36:00.458 JST [18285] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:36:55.501 JST [18619] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.04 s, elapsed: 0.36 s
2018-05-09 22:37:00.490 JST [18649] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:37:55.542 JST [18978] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:37:55.922 JST [18978] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:38:50.587 JST [19302] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:38:55.614 JST [19327] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 22:39:50.632 JST [19652] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:39:55.653 JST [19677] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 22:40:45.453 JST [95372] LOG:  checkpoint starting: time
2018-05-09 22:40:45.684 JST [19994] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:40:55.688 JST [20054] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 22:42:00.885 JST [20439] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:42:10.731 JST [20504] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:43:10.786 JST [20854] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:43:20.816 JST [20909] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:44:15.825 JST [21232] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:44:30.857 JST [21317] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:45:21.062 JST [21611] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.38 s
2018-05-09 22:45:36.558 JST [21696] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.07 s, system: 0.05 s, elapsed: 0.69 s
2018-05-09 22:46:26.021 JST [21985] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:46:41.046 JST [22070] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:46:44.744 JST [95372] LOG:  checkpoint complete: wrote 4824085 buffers (73.6%); 0 WAL file(s) added, 5935 removed, 0 recycled; write=343.568 s, sync=0.103 s, total=359.291 s; sync files=148, longest=0.097 s, average=0.000 s; distance=97243056 kB, estimate=98985408 kB
2018-05-09 22:47:26.067 JST [22344] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:47:41.088 JST [22435] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:48:26.221 JST [22703] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:48:41.243 JST [22793] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 22:49:26.252 JST [23066] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:49:41.283 JST [23156] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:50:26.312 JST [23431] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:50:41.337 JST [23521] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:51:26.351 JST [23795] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:51:41.391 JST [23881] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:52:26.409 JST [24154] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:52:41.418 JST [24244] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 22:53:26.449 JST [24520] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:53:41.487 JST [24605] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:54:26.503 JST [24879] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:54:41.523 JST [24969] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:55:26.550 JST [25278] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:55:41.570 JST [25367] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 22:56:26.590 JST [25641] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:56:41.615 JST [25731] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 22:57:26.651 JST [26000] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.36 s
2018-05-09 22:57:41.668 JST [26090] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.04 s, elapsed: 0.37 s
2018-05-09 22:58:26.683 JST [26404] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 22:58:41.716 JST [26489] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 22:59:26.735 JST [26762] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 22:59:41.762 JST [26852] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-09 23:00:26.781 JST [27127] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:00:41.809 JST [27217] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:01:26.815 JST [27510] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:01:41.851 JST [27596] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:02:26.883 JST [27871] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:02:41.887 JST [27961] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:03:21.910 JST [28205] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:03:41.951 JST [28321] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:04:21.970 JST [28564] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:04:41.992 JST [28684] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:05:17.002 JST [28897] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:05:42.100 JST [29037] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:06:17.047 JST [29245] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:06:42.084 JST [29390] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:07:17.095 JST [29603] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:07:42.130 JST [29749] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:08:17.155 JST [29957] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.36 s
2018-05-09 23:08:42.181 JST [30102] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.38 s
2018-05-09 23:09:12.180 JST [30280] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:09:42.214 JST [30450] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:10:07.226 JST [30601] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:10:37.401 JST [30780] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.05 s, system: 0.07 s, elapsed: 0.37 s
2018-05-09 23:10:45.262 JST [95372] LOG:  checkpoint starting: time
2018-05-09 23:11:07.276 JST [30955] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:11:47.325 JST [31194] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.04 s, elapsed: 0.37 s
2018-05-09 23:12:17.346 JST [31367] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.04 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:12:57.440 JST [31587] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 23:13:22.390 JST [31735] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:14:07.434 JST [31990] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:14:27.452 JST [32108] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 23:15:12.500 JST [32376] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:15:32.488 JST [32494] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:16:17.923 JST [32760] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.64 s
2018-05-09 23:16:37.536 JST [32870] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 23:16:48.086 JST [95372] LOG:  checkpoint complete: wrote 4259426 buffers (65.0%); 0 WAL file(s) added, 5781 removed, 15 recycled; write=347.882 s, sync=0.063 s, total=362.824 s; sync files=138, longest=0.058 s, average=0.000 s; distance=94951622 kB, estimate=98582029 kB
2018-05-09 23:17:17.575 JST [33114] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:17:37.570 JST [33234] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:18:17.610 JST [33478] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.36 s
2018-05-09 23:18:37.626 JST [33593] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:19:17.665 JST [33836] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:19:37.657 JST [33957] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:20:17.706 JST [34206] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:20:37.715 JST [34322] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.02 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:21:17.772 JST [34565] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:21:37.792 JST [34685] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:22:17.883 JST [34928] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.09 s, system: 0.03 s, elapsed: 0.37 s
2018-05-09 23:22:37.920 JST [35043] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:23:18.014 JST [35287] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:23:38.017 JST [35408] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.36 s
2018-05-09 23:24:18.060 JST [35651] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:24:38.069 JST [35766] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.02 s, elapsed: 0.35 s
2018-05-09 23:25:18.113 JST [36050] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.10 s, system: 0.02 s, elapsed: 0.37 s
2018-05-09 23:25:38.102 JST [36171] LOG:  automatic analyze of table "postgres.public.pgbench_branches" system usage: CPU: user: 0.03 s, system: 0.01 s, elapsed: 0.35 s
2018-05-09 23:26:18.152 JST [36414] LOG:  automatic analyze of table "postgres.public.pgbench_tellers" system usage: CPU: user: 0.08 s, system: 0.03 s, elapsed: 0.36 s
